"","est1",""
"","b","p"
"dv_indicator","",""
"p48_pp_1lag","1.000685",".3599112"
"p75_pp_1lag","1.000155","2.77e-08"
"mine_time","1.002387",".3492989"
"onsite_insp_hours","1.002476","2.85e-08"
"longwall",".6657149",".0518745"
"1.state",".8869035",".7381935"
"2.state","1.629965","3.62e-07"
"3.state","1.022665",".8915807"
"4.state","2.257727",".0458763"
"5.state",".9992373",".9974218"
"6.state",".6386315","7.23e-07"
"7.state","1.202489",".5074467"
"8.state",".2317836","1.40e-11"
"9.state","1","."
"10.state",".8427675",".4613609"
"11.state","1.679089",".0596986"
"12.state","1.016984",".9022758"
"13.state","1.298531",".4428504"
"14.state",".3619132",".0002197"
"15.state",".5602386","3.09e-08"
"16.state","1","."
"17.state","1","."
"29.time","1.359745",".0343141"
"30.time","1.556374",".0028392"
"31.time","1.579529",".0020847"
"32.time","1.148746",".3436014"
"33.time","1.161773",".3289477"
"34.time","1.176209",".2758048"
"35.time","1.096712",".5021585"
"36.time","1","."
"37.time","1.189698",".2734721"
"38.time","1.060012",".7155339"
"39.time","1.069275",".6663817"
"40.time",".9186027",".5935627"
"41.time","1.074702",".6694571"
"42.time",".9533972",".7660571"
"43.time","1.417237",".0340825"
"44.time",".8601577",".3709594"
"45.time","1.001831",".9906576"
"46.time","1.138419",".4265488"
"47.time","1.357953",".0616149"
"48.time",".9184524",".6041342"
"49.time",".9687495",".8472385"
"50.time","1.07288",".6668966"
"51.time",".9407513",".7239968"
"52.time",".5015289",".0000413"
"53.time",".8400106",".3106074"
"54.time",".8575138",".3873201"
"55.time",".874912",".4631598"
"56.time",".5775852",".002895"
"57.time",".6826338",".0523533"
"58.time",".6529562",".0217477"
"59.time",".7523539",".1416541"
"60.time",".8421825",".378072"
"61.time",".6797178",".044346"
"62.time",".5772416",".006521"
"63.time",".9642227",".8544208"
"64.time",".628205",".0227508"
"N","13893",""
