"","est1",""
"","b","p"
"dv_indicator","",""
"p48_ss_c_lag_all","1.023817",".3750845"
"p75_ss_c_lag_all","1.000452",".1739551"
"mine_time","1.004082",".842283"
"onsite_insp_hours","1.003645","0"
"1.state","1.080782",".9199434"
"2.state",".7412941",".0384471"
"3.state","1.227568",".6345433"
"4.state","4.520215",".0479624"
"5.state",".9135889",".8586278"
"6.state",".4659246","7.45e-08"
"7.state","1.959962",".436812"
"8.state",".8021137",".1002378"
"9.state",".2062046","0"
"10.state",".6673327",".3202941"
"11.state","3.013371",".2008959"
"12.state",".5189669",".0020756"
"13.state","1.891257",".3350666"
"14.state",".4296701",".0491776"
"15.state",".6201863",".0055269"
"16.state","1","."
"17.state","1","."
"1.time","1.01027",".956694"
"2.time","1","."
"3.time",".691112",".0554614"
"4.time",".9152432",".696241"
"5.time",".5362715",".0037557"
"6.time",".4919648",".0006553"
"7.time",".5102974",".0019254"
"8.time",".3329313","3.97e-07"
"9.time",".2431288","1.14e-10"
"10.time",".2853791","4.85e-07"
"11.time",".2097595","1.71e-10"
"12.time",".2551894","3.08e-08"
"13.time",".1777755","2.45e-12"
"14.time",".2644522","4.63e-06"
"15.time",".1628885","3.71e-10"
"16.time",".1132042","1.50e-12"
"N","6242",""
