"","est1",""
"","b","p"
"dv_indicator","",""
"p47_pp_1lag",".9917445",".1311884"
"p48_pp_1lag","1.001221",".682472"
"p71_pp_1lag","1.006677",".7625679"
"p72_pp_1lag",".9933243",".2543519"
"p75_pp_1lag","1.000098",".157805"
"p77_pp_1lag",".998998",".1862595"
"mine_time",".1615502",".0037589"
"onsite_insp_hours","1.000763",".137516"
"1.state","1","."
"3.state",".5274559",".4761316"
"4.state",".5245974",".4415935"
"5.state","1","."
"6.state",".550793",".4069817"
"9.state","1","."
"10.state","1","."
"12.state","1","."
"14.state",".595708",".5991804"
"15.state",".1575595",".1149377"
"16.state","1","."
"5.time","1","."
"6.time","2.490691",".5186051"
"7.time","1.333278",".8653317"
"8.time","30.22024",".1319216"
"9.time","150.4204",".0638464"
"10.time","2840.619",".0170059"
"11.time","21369.44",".0084181"
"12.time","46770.1",".0184039"
"13.time","147858.4",".0203088"
"N","284",""
