"","est1",""
"","b","p"
"dv","",""
"p47_ss",".9417173",".8326411"
"p48_ss",".9964365",".8980141"
"p71_ss",".7746687",".0687372"
"p72_ss",".9096809",".2089507"
"p75_ss","1.003216",".0001583"
"p77_ss","1.010009",".5810355"
"mine_time",".9949892",".5047758"
"onsite_insp_hours",".999879",".0176219"
"1.state","1.043992",".6432951"
"2.state","1.826352","0"
"3.state",".7303524",".0595538"
"4.state","1.139697",".1160146"
"5.state",".933507",".6710541"
"6.state",".9520471",".3426712"
"7.state",".9588338",".8552554"
"8.state",".9677677",".4386671"
"9.state",".765547","5.20e-10"
"10.state",".9610519",".7877344"
"11.state",".8533061",".534949"
"12.state",".959429",".6482899"
"13.state","1.328327",".0598964"
"14.state",".6276548",".0005594"
"15.state",".6693614","1.92e-07"
"16.state","1","."
"17.state","1.069257",".0874602"
"1.time","1.100678",".1127886"
"2.time","1","."
"3.time",".9968517",".9587111"
"4.time",".8867201",".0646055"
"5.time",".8858175",".0687079"
"6.time",".7869218",".0001953"
"7.time",".7693429",".0002204"
"8.time",".7245982","7.93e-06"
"9.time",".6682153","2.59e-08"
"10.time",".5815296","4.79e-12"
"11.time",".5866331","3.97e-11"
"12.time",".6251532","6.37e-09"
"13.time",".6445888","1.02e-07"
"14.time",".5623678","7.69e-10"
"15.time",".5462049","2.29e-10"
"16.time",".5820485","2.13e-07"
"N","6253",""
