"","est1",""
"","b","p"
"dv","",""
"p48_ss_1lag",".9843814",".434583"
"p75_ss_1lag","1.00261","6.09e-06"
"mine_time","1.00743",".1893269"
"onsite_insp_hours",".9997831","4.27e-08"
"1.state",".8266722",".0888176"
"2.state","1.22734","9.66e-06"
"3.state",".677621",".0016441"
"4.state","1.063393",".330151"
"5.state",".9084422",".306645"
"6.state",".8004143","2.09e-06"
"7.state","1.063759",".747664"
"8.state",".5014423","0"
"9.state",".5829214","0"
"10.state",".7795811",".0062765"
"11.state","1.530435",".0189289"
"12.state","1.079739",".2838607"
"13.state","1.514307",".0000909"
"14.state",".4179348","4.90e-07"
"15.state",".7338622","1.23e-08"
"16.state","1","."
"17.state",".6423076","0"
"1.time","1.046476",".3364359"
"2.time","1","."
"3.time",".9318153",".1234281"
"4.time",".8451627",".0029287"
"5.time",".7900172","6.05e-06"
"6.time",".7145685","1.19e-09"
"7.time",".7020497","5.09e-10"
"8.time",".6995619","7.38e-09"
"9.time",".6307268","1.68e-13"
"10.time",".5701324","0"
"11.time",".566296","0"
"12.time",".5281081","0"
"13.time",".4685878","0"
"14.time",".4618818","0"
"15.time",".459802","0"
"16.time",".4412067","0"
"N","6253",""
