"","est1",""
"","b","p"
"dv_indicator","",""
"p48_pp_c_4lag","1.000291",".6089244"
"p75_pp_c_4lag","1.000053","1.38e-06"
"mine_time",".999712",".9261904"
"onsite_insp_hours","1.002463","6.83e-06"
"union","1.386659",".0573382"
"longwall",".6663081",".0825294"
"1.state",".9815463",".964383"
"2.state","2.621239","0"
"3.state","1.420355",".1635406"
"4.state","3.762377",".0025896"
"5.state",".8082504",".4108106"
"6.state",".6117623","1.06e-06"
"7.state",".8842509",".6542358"
"8.state",".3338579","4.58e-06"
"9.state","1","."
"10.state",".9609938",".867227"
"11.state","1.946053",".0412185"
"12.state","1.065689",".7105944"
"13.state","1.447986",".276388"
"14.state",".3733659",".0007417"
"15.state",".5568385","7.58e-07"
"16.state","1","."
"17.state","1","."
"29.time","1.35172",".0531317"
"30.time","1.322565",".0725695"
"31.time","1.572293",".003987"
"32.time","1.260828",".1413979"
"33.time","1.139177",".4375249"
"34.time","1.121477",".4771323"
"35.time","1.074619",".6388171"
"36.time","1","."
"37.time","1.01155",".946671"
"38.time",".9763772",".8895913"
"39.time","1.059973",".7308635"
"40.time",".8206425",".2482415"
"41.time","1.018485",".9202412"
"42.time",".9148637",".602538"
"43.time","1.271232",".1783113"
"44.time",".7669712",".1510142"
"45.time",".840186",".2946729"
"46.time","1.002951",".9866446"
"47.time","1.324772",".1161184"
"48.time",".8195328",".2612035"
"49.time",".9100657",".5836829"
"50.time","1.005887",".9733524"
"51.time",".9648312",".8463934"
"52.time",".4886744",".0000904"
"53.time",".8038845",".2315476"
"54.time",".8035394",".2568979"
"55.time",".8483693",".3965063"
"56.time",".5245351",".0010104"
"N","10458",""
