"","est1",""
"","b","p"
"dv","",""
"p48_pp_c_4lag",".9999451",".7412549"
"p75_pp_c_4lag","1.000001",".5402463"
"mine_time","1.077164",".5238886"
"onsite_insp_hours",".9998492",".107518"
"1.state","1.736875",".1261467"
"2.state","1.270057",".0306919"
"3.state",".7708106",".0244719"
"4.state",".9707251",".8376328"
"5.state",".7076619",".0058894"
"6.state",".8485326",".3211646"
"11.state","1.509613",".0001603"
"12.state","1.186622",".1319337"
"14.state",".836464",".2230443"
"15.state",".7216041",".0413587"
"16.state","1","."
"5.time","1","."
"6.time",".8468624",".1668717"
"7.time",".6141809",".0623388"
"8.time",".6134874",".1823492"
"9.time",".4986056",".1340345"
"10.time",".4273968",".1482246"
"11.time",".3676968",".1656163"
"12.time",".3099602",".1509654"
"13.time",".2622525",".1539084"
"N","303",""
